question,student_id,teacher,single_first_score,model_avg_score,selected_baseline_score,final_calibrated_score,single_diff,avg_diff,selected_diff,final_diff,selected_abs_error,final_abs_error,avg_gain_vs_single,selected_gain_vs_avg,final_gain_vs_selected,final_gain_vs_avg,final_gain_vs_single,route,baseline_serious_error,risk_captured_by_route,safe_pos,task_type,complex_derivation_task,upper_consensus_eligible,baseline_policy,baseline_score_source,std_dev,blank_rate,U_E,U_S,U_R,primary_risk,primary_mu,boundary_action
CO_1,ANS,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_1,ANS,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.3,0.0,0.3,0.2,0.8,keep_minor_change
CO_1,ANS,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.67,0.7,0.0,0.7,0.466667,0.533333,keep_minor_change
CO_1,ANS,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_1,ANS,2.0,3.5,3.3,3.3,3.8,1.5,1.3,1.3,1.8,1.3,1.8,0.2,0.0,-0.5,-0.5,-0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.0,0.5,0.0,0.166667,0.833333,small_raise
CO_1,ANS,1.0,2.0,1.8,1.8,1.8,1.0,0.8,0.8,0.8,0.8,0.8,0.2,0.0,0.0,0.0,0.2,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2828,0.0,0.0,0.6,0.0,0.2,0.8,reject_raise
CO_1,ANS,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_1,ANS,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_1,ANS,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.3,0.0,0.3,0.2,0.8,keep_minor_change
CO_1,ANS,5.0,4.1,4.7,4.7,4.7,-0.9,-0.3,-0.3,-0.3,0.3,0.3,0.6,0.0,0.0,0.0,0.6,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4243,0.0,0.0,0.9,0.0,0.3,0.7,keep_minor_change
CO_2,ANS,15.0,18.0,18.0,18.0,18.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.25,0.0,0.25,0.166667,0.833333,keep_minor_change
CO_2,ANS,15.0,18.0,18.0,18.0,18.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.25,0.0,0.25,0.166667,0.833333,keep_minor_change
CO_2,ANS,15.0,3.0,3.0,3.0,3.0,-12.0,-12.0,-12.0,-12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.5,0.5,0.0,0.5,0.333333,0.666667,keep_minor_change
CO_2,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_minor_change
CO_2,ANS,18.0,5.0,5.0,5.0,5.0,-13.0,-13.0,-13.0,-13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_2,ANS,15.0,19.0,17.8,17.8,17.8,4.0,2.8,2.8,2.8,2.8,2.8,1.2,0.0,0.0,0.0,1.2,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.0708,0.0,0.25,0.65,0.25,0.383333,0.616667,keep_minor_change
CO_2,ANS,18.0,9.0,8.5,8.5,8.5,-9.0,-9.5,-9.5,-9.5,9.5,9.5,-0.5,0.0,0.0,0.0,-0.5,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.8708,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_raise
CO_2,ANS,20.0,11.0,9.3,9.3,9.3,-9.0,-10.7,-10.7,-10.7,10.7,10.7,-1.7,0.0,0.0,0.0,-1.7,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.2472,0.0,0.0,0.75,0.0,0.25,0.75,reject_lower
CO_2,ANS,18.0,18.0,17.3,17.3,17.3,0.0,-0.7,-0.7,-0.7,0.7,0.7,-0.7,0.0,0.0,0.0,-0.7,BND,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.9428,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_lower
CO_2,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_minor_change
CO_2,ANS,15.0,2.0,2.0,2.0,2.0,-13.0,-13.0,-13.0,-13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.9,0.9,0.0,0.9,0.6,0.4,keep_minor_change
CO_2,ANS,15.0,7.0,7.3,7.3,7.3,-8.0,-7.7,-7.7,-7.7,7.7,7.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.2472,0.0,0.25,0.75,0.25,0.416667,0.583333,keep_minor_change
CO_2,ANS,20.0,15.0,16.8,16.8,16.8,-5.0,-3.2,-3.2,-3.2,3.2,3.2,1.8,0.0,0.0,0.0,1.8,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.3123,0.0,0.0,0.75,0.0,0.25,0.75,reject_lower
CO_2,ANS,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_2,ANS,20.0,14.0,17.8,17.8,17.8,-6.0,-2.2,-2.2,-2.2,2.2,2.2,3.8,0.0,0.0,0.0,3.8,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,2.6981,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_raise
CO_2,ANS,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_2,ANS,20.0,16.0,14.3,14.3,14.3,-4.0,-5.7,-5.7,-5.7,5.7,5.7,-1.7,0.0,0.0,0.0,-1.7,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.2472,0.0,0.0,0.75,0.0,0.25,0.75,keep_minor_change
CO_2,ANS,20.0,13.0,13.3,13.3,13.3,-7.0,-6.7,-6.7,-6.7,6.7,6.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_minor_change
CO_2,ANS,18.0,13.0,13.7,13.7,13.7,-5.0,-4.3,-4.3,-4.3,4.3,4.3,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.9428,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_2,ANS,20.0,15.0,14.3,14.3,14.3,-5.0,-5.7,-5.7,-5.7,5.7,5.7,-0.7,0.0,0.0,0.0,-0.7,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_minor_change
CO_2,ANS,18.0,5.0,4.7,4.7,4.7,-13.0,-13.3,-13.3,-13.3,13.3,13.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.5,0.5,0.25,0.5,0.416667,0.583333,keep_minor_change
CO_2,ANS,20.0,13.0,14.3,14.3,12.9,-7.0,-5.7,-5.7,-7.1,5.7,7.1,1.3,0.0,-1.4,-1.4,-0.1,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.8856,0.0,0.0,1.0,0.0,0.333333,0.666667,small_lower
CO_2,ANS,20.0,9.0,7.7,7.7,9.1,-11.0,-12.3,-12.3,-10.9,12.3,10.9,-1.3,0.0,1.4,1.4,0.1,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.8856,0.0,0.0,1.0,0.0,0.333333,0.666667,small_raise
CO_2,ANS,18.0,9.0,9.2,9.2,10.6,-9.0,-8.8,-8.8,-7.4,8.8,7.4,0.2,0.0,1.4,1.4,1.6,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.2357,0.0,0.0,0.125,0.0,0.041667,0.958333,auto_small_raise
CO_2,ANS,20.0,15.0,15.8,15.8,15.8,-5.0,-4.2,-4.2,-4.2,4.2,4.2,0.8,0.0,0.0,0.0,0.8,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.1785,0.0,0.0,0.625,0.0,0.208333,0.791667,reject_lower
CO_2,ANS,18.0,7.0,8.0,8.0,8.0,-11.0,-10.0,-10.0,-10.0,10.0,10.0,1.0,0.0,0.0,0.0,1.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.4142,0.0,0.0,0.75,0.0,0.25,0.75,reject_lower
CO_2,ANS,20.0,15.0,17.0,17.0,17.0,-5.0,-3.0,-3.0,-3.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.4142,0.0,0.0,0.75,0.0,0.25,0.75,reject_raise
CO_2,ANS,20.0,11.0,9.0,9.0,9.0,-9.0,-11.0,-11.0,-11.0,11.0,11.0,-2.0,0.0,0.0,0.0,-2.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.4142,0.0,0.0,0.75,0.0,0.25,0.75,reject_lower
CO_2,ANS,19.0,18.0,18.5,18.5,18.5,-1.0,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,POS,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4082,0.0,0.0,0.25,0.0,0.083333,0.916667,
CO_2,ANS,20.0,12.0,12.3,12.3,12.3,-8.0,-7.7,-7.7,-7.7,7.7,7.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.2472,0.0,0.0,0.75,0.0,0.25,0.75,reject_lower
CO_2,ANS,18.0,17.0,17.5,17.5,17.5,-1.0,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,POS,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4082,0.0,0.0,0.25,0.0,0.083333,0.916667,
CO_2,ANS,15.0,8.0,10.0,10.0,10.0,-7.0,-5.0,-5.0,-5.0,5.0,5.0,2.0,0.0,0.0,0.0,2.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,2.1602,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_lower
CO_2,ANS,20.0,13.0,16.7,16.7,16.7,-7.0,-3.3,-3.3,-3.3,3.3,3.3,3.7,0.0,0.0,0.0,3.7,NEG,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,2.8674,0.0,0.0,1.0,0.0,0.333333,0.666667,
CO_2,ANS,19.0,11.0,12.0,12.0,13.4,-8.0,-7.0,-7.0,-5.6,7.0,5.6,1.0,0.0,1.4,1.4,2.4,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.4142,0.0,0.0,0.75,0.0,0.25,0.75,auto_small_raise
CO_2,ANS,20.0,18.0,18.0,18.0,18.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_2,ANS,20.0,16.0,15.7,15.7,15.7,-4.0,-4.3,-4.3,-4.3,4.3,4.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_minor_change
CO_2,ANS,18.0,15.0,14.7,14.7,14.7,-3.0,-3.3,-3.3,-3.3,3.3,3.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.2472,0.0,0.0,0.75,0.0,0.25,0.75,reject_lower
CO_2,ANS,15.0,15.5,13.2,13.2,13.2,0.5,-1.8,-1.8,-1.8,1.8,1.8,-1.3,0.0,0.0,0.0,-1.3,BND,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.6499,0.0,0.25,0.875,0.25,0.458333,0.541667,reject_lower
CO_2,ANS,15.0,7.0,7.0,7.0,7.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.8165,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_raise
CO_2,ANS,18.0,13.5,14.2,14.2,15.6,-4.5,-3.8,-3.8,-2.4,3.8,2.4,0.7,0.0,1.4,1.4,2.1,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.3123,0.0,0.0,0.75,0.0,0.25,0.75,small_raise
CO_2,ANS,20.0,18.0,17.7,17.7,17.7,-2.0,-2.3,-2.3,-2.3,2.3,2.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,reject_raise
CO_2,ANS,20.0,14.0,13.3,13.3,13.3,-6.0,-6.7,-6.7,-6.7,6.7,6.7,-0.7,0.0,0.0,0.0,-0.7,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_minor_change
CO_2,ANS,20.0,15.0,15.3,15.3,15.3,-5.0,-4.7,-4.7,-4.7,4.7,4.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_minor_change
CO_2,ANS,15.0,20.0,20.0,20.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.25,0.0,0.25,0.166667,0.833333,keep_minor_change
CO_2,ANS,20.0,7.0,7.0,7.0,7.0,-13.0,-13.0,-13.0,-13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.25,0.0,0.25,0.166667,0.833333,keep_minor_change
CO_2,ANS,20.0,16.0,17.0,17.0,17.0,-4.0,-3.0,-3.0,-3.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.808,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_lower
CO_2,ANS,20.0,15.4,14.5,14.5,15.9,-4.6,-5.5,-5.5,-4.1,5.5,4.1,-0.9,0.0,1.4,1.4,0.5,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.0499,0.0,0.0,0.6,0.0,0.2,0.8,small_raise
CO_2,ANS,15.0,4.0,4.3,4.3,4.3,-11.0,-10.7,-10.7,-10.7,10.7,10.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.5,0.5,0.25,0.5,0.416667,0.583333,keep_minor_change
CO_2,ANS,18.0,20.0,20.0,20.0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.25,0.0,0.25,0.166667,0.833333,keep_minor_change
CO_2,ANS,18.0,20.0,20.0,20.0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.25,0.0,0.25,0.166667,0.833333,keep_minor_change
CO_2,ANS,20.0,18.0,17.7,17.7,17.7,-2.0,-2.3,-2.3,-2.3,2.3,2.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,reject_raise
CO_2,ANS,20.0,18.0,18.0,18.0,18.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_2,ANS,15.0,5.4,6.6,6.6,6.6,-9.6,-8.4,-8.4,-8.4,8.4,8.4,1.2,0.0,0.0,0.0,1.2,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.0274,0.0,0.0,0.625,0.0,0.208333,0.791667,keep_minor_change
CO_2,ANS,18.0,8.0,8.0,8.0,8.0,-10.0,-10.0,-10.0,-10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_2,ANS,20.0,11.0,11.0,11.0,12.4,-9.0,-9.0,-9.0,-7.6,9.0,7.6,0.0,0.0,1.4,1.4,1.4,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.8165,0.0,0.0,0.5,0.0,0.166667,0.833333,small_raise
CO_2,ANS,12.0,2.0,2.0,2.0,2.0,-10.0,-10.0,-10.0,-10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.4,0.65,0.0,0.65,0.433333,0.566667,keep_minor_change
CO_2,ANS,20.0,20.0,18.3,18.3,18.3,0.0,-1.7,-1.7,-1.7,1.7,1.7,-1.7,0.0,0.0,0.0,-1.7,BND,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.6997,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_raise
CO_2,ANS,20.0,14.0,15.0,15.0,15.0,-6.0,-5.0,-5.0,-5.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.4142,0.0,0.0,0.75,0.0,0.25,0.75,reject_lower
CO_2,ANS,20.0,15.0,16.3,16.3,16.3,-5.0,-3.7,-3.7,-3.7,3.7,3.7,1.3,0.0,0.0,0.0,1.3,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.2472,0.0,0.0,0.75,0.0,0.25,0.75,reject_lower
CO_2,ANS,18.0,11.0,12.3,12.3,12.3,-7.0,-5.7,-5.7,-5.7,5.7,5.7,1.3,0.0,0.0,0.0,1.3,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,2.6247,0.0,0.0,1.0,0.0,0.333333,0.666667,reject_lower
CO_2,ANS,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_2,ANS,15.0,12.0,12.7,12.7,13.7,-3.0,-2.3,-2.3,-1.3,2.3,1.3,0.7,0.0,1.0,1.0,1.7,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.25,0.25,0.25,0.25,0.75,small_raise
CO_2,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_minor_change
CO_2,ANS,18.0,20.0,20.0,20.0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.25,0.0,0.25,0.166667,0.833333,keep_minor_change
CO_2,ANS,18.0,14.0,14.0,14.0,14.0,-4.0,-4.0,-4.0,-4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_2,ANS,15.0,13.0,13.0,13.0,13.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.3,0.0,0.3,0.2,0.8,keep_minor_change
CO_2,ANS,15.0,18.0,17.0,17.0,17.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,BND,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.4142,0.0,0.25,0.75,0.25,0.416667,0.583333,reject_raise
CO_2,ANS,15.0,3.0,3.0,3.0,3.0,-12.0,-12.0,-12.0,-12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.5,0.5,0.0,0.5,0.333333,0.666667,keep_minor_change
CO_2,ANS,20.0,19.0,18.8,18.8,18.8,-1.0,-1.2,-1.2,-1.2,1.2,1.2,-0.2,0.0,0.0,0.0,-0.2,POS,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.2357,0.0,0.0,0.125,0.0,0.041667,0.958333,
CO_2,ANS,15.0,16.0,16.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.8165,0.0,0.25,0.5,0.25,0.333333,0.666667,reject_raise
CO_2,ANS,18.0,6.0,6.0,6.0,6.0,-12.0,-12.0,-12.0,-12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.5,0.5,0.0,0.5,0.333333,0.666667,keep_minor_change
CO_2,ANS,15.0,14.0,12.7,12.7,13.7,-1.0,-2.3,-2.3,-1.3,2.3,1.3,-1.3,0.0,1.0,1.0,-0.3,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.2472,0.0,0.25,0.75,0.25,0.416667,0.583333,small_raise
CO_2,ANS,12.0,19.0,19.7,19.7,19.7,7.0,7.7,7.7,7.7,7.7,7.7,-0.7,0.0,0.0,0.0,-0.7,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.25,0.25,0.25,0.25,0.75,keep_minor_change
CO_2,ANS,18.0,11.5,12.2,12.2,13.6,-6.5,-5.8,-5.8,-4.4,5.8,4.4,0.7,0.0,1.4,1.4,2.1,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.6236,0.0,0.0,0.375,0.0,0.125,0.875,small_raise
CO_2,ANS,20.0,15.0,14.0,14.0,15.0,-5.0,-6.0,-6.0,-5.0,6.0,5.0,-1.0,0.0,1.0,1.0,0.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.4142,0.0,0.0,0.75,0.0,0.25,0.75,small_raise
CO_2,ANS,18.0,14.0,13.3,13.3,13.3,-4.0,-4.7,-4.7,-4.7,4.7,4.7,-0.7,0.0,0.0,0.0,-0.7,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_minor_change
CO_2,ANS,20.0,20.0,19.8,19.8,19.8,0.0,-0.2,-0.2,-0.2,0.2,0.2,-0.2,0.0,0.0,0.0,-0.2,POS,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.2357,0.0,0.0,0.125,0.0,0.041667,0.958333,
CO_2,ANS,15.0,18.0,18.3,18.3,18.3,3.0,3.3,3.3,3.3,3.3,3.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_minor_change
CO_2,ANS,15.0,14.0,13.3,13.3,14.3,-1.0,-1.7,-1.7,-0.7,1.7,0.7,-0.7,0.0,1.0,1.0,0.3,BND,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.25,0.25,0.25,0.25,0.75,small_raise
CO_2,ANS,20.0,15.0,17.0,17.0,17.0,-5.0,-3.0,-3.0,-3.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.4142,0.0,0.0,0.75,0.0,0.25,0.75,keep_minor_change
CO_2,ANS,18.0,14.0,16.2,16.2,14.8,-4.0,-1.8,-1.8,-3.2,1.8,3.2,2.2,0.0,-1.4,-1.4,0.8,BND,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.6499,0.0,0.0,1.0,0.0,0.333333,0.666667,small_lower
CO_2,ANS,20.0,18.0,16.7,16.7,16.7,-2.0,-3.3,-3.3,-3.3,3.3,3.3,-1.3,0.0,0.0,0.0,-1.3,BND,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.9428,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
